room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4733959,5862021,Entire home/apt,,Daehyeon-dong,3,4.5,2,1,45,,37.557371,126.942913,55:50.1
11829266,12972711,Entire home/apt,,Bugahyeon-dong,0,,2,0,26,3,37.557631,126.948927,20:52.4
9165365,17947057,Entire home/apt,,Donggyo-dong,7,4,3,0,53,3,37.557315,126.928013,10:14.8
7026170,10767650,Entire home/apt,,Donggyo-dong,24,4.5,5,2,73,2,37.557244,126.92847,06:30.4
11659758,9116568,Entire home/apt,,Changcheon-dong,0,,8,2,349,1,37.56021,126.928887,49:21.3
4142157,11429650,Entire home/apt,,Seogyo-dong,45,4.5,7,3,124,3,37.555317,126.928497,10:03.8
7802009,23690329,Entire home/apt,,Donggyo-dong,11,4.5,4,1,69,1,37.557437,126.924888,56:20.4
12570357,21664381,Entire home/apt,,Donggyo-dong,0,,6,1,84,2,37.557994,126.925512,20:01.9
8977866,46906652,Entire home/apt,,Changcheon-dong,4,4.5,2,0,60,3,37.556771,126.937186,32:31.2
11052225,55986973,Entire home/apt,,Nogosan-dong,1,,7,0,98,2,37.553388,126.934379,14:46.6
3140839,11429650,Entire home/apt,,Seogyo-dong,48,5,7,3,124,3,37.555932,126.927657,06:49.1
12959716,23690329,Entire home/apt,,Donggyo-dong,0,,6,0,72,1,37.558181,126.924805,11:52.5
6708715,457592,Entire home/apt,,Seogyo-dong,0,,2,0,72,1,37.555695,126.927318,16:59.2
5365172,20192418,Entire home/apt,,Changjeon-dong,10,4,2,1,48,1,37.55399,126.933216,26:07.9
2043872,10243612,Entire home/apt,,Changjeon-dong,34,4.5,2,0,35,1,37.552908,126.932859,35:04.8
4404976,22824217,Entire home/apt,,Seogyo-dong,25,4.5,4,2,52,4,37.556317,126.92792,52:32.3
9110510,30701047,Entire home/apt,,Daeheung-dong,12,5,2,0,70,1,37.555518,126.943035,35:17.2
7623644,11165339,Entire home/apt,,Seogyo-dong,27,4.5,4,0,70,1,37.555883,126.924298,12:44.0
9551290,30075390,Entire home/apt,,Yeonnam-dong,1,,3,1,139,1,37.562103,126.924303,58:22.5
6245540,15805287,Entire home/apt,,Nogosan-dong,12,4.5,6,1,66,1,37.556511,126.941757,39:20.9
7309512,14863479,Entire home/apt,,Seogyo-dong,13,5,5,2,120,3,37.555126,126.929176,07:30.0
4887630,25144836,Entire home/apt,,Donggyo-dong,60,5,3,1,63,1,37.556581,126.925946,48:58.8
9445170,48935183,Entire home/apt,,Seogyo-dong,32,5,4,0,74,2,37.556014,126.924354,54:02.9
12959894,46811171,Entire home/apt,,Donggyo-dong,0,,4,1,69,1,37.559288,126.924352,42:45.2
6110449,31705587,Entire home/apt,,Seogyo-dong,16,4.5,4,1,53,1,37.553649,126.927546,49:28.5
10912736,55986973,Entire home/apt,,Nogosan-dong,3,5,7,0,98,2,37.553945,126.936006,59:26.7
12196747,14863479,Entire home/apt,,Donggyo-dong,0,,10,4,309,3,37.556188,126.93059,59:56.3
4559152,3721477,Entire home/apt,,Donggyo-dong,12,4.5,3,0,52,2,37.556916,126.928111,59:08.9
9380248,32100525,Entire home/apt,,Seogyo-dong,15,5,5,2,105,2,37.555628,126.926017,12:20.8
5983782,3721477,Entire home/apt,,Seogyo-dong,13,4.5,3,0,30,2,37.556374,126.928359,45:08.6
9436283,15125881,Entire home/apt,,Donggyo-dong,20,5,4,1,66,2,37.55791,126.9244,57:17.3
8314532,11165339,Entire home/apt,,Donggyo-dong,10,4.5,4,0,70,1,37.55735,126.925048,25:01.1
1704563,8996913,Entire home/apt,,Daeheung-dong,34,4.5,4,1,61,2,37.556346,126.945046,18:02.6
5465217,24721330,Entire home/apt,,Donggyo-dong,33,5,4,1,63,20,37.557572,126.925581,08:16.9
4845338,17896283,Entire home/apt,,Seogyo-dong,60,4.5,4,0,67,1,37.555246,126.926443,29:02.9
3917218,16267816,Entire home/apt,,Changcheon-dong,12,4.5,3,1,47,1,37.558675,126.92746,03:54.8
6837211,35826181,Entire home/apt,,Nogosan-dong,4,2.5,2,1,35,1,37.55371,126.935692,05:23.2
13216675,74106787,Entire home/apt,,Seogyo-dong,0,,3,1,60,2,37.555827,126.927471,52:05.6
5328743,20192418,Entire home/apt,,Nogosan-dong,7,4,4,1,43,1,37.554408,126.933739,47:10.6
4125017,21398460,Entire home/apt,,Donggyo-dong,39,5,3,1,77,2,37.557328,126.928608,58:45.1
12863909,11542443,Entire home/apt,,Donggyo-dong,0,,2,0,69,2,37.557376,126.926164,04:04.9
9668915,49918401,Entire home/apt,,Donggyo-dong,18,5,7,2,74,3,37.557062,126.925969,40:07.1
12984884,45013548,Entire home/apt,,Donggyo-dong,2,,2,0,62,1,37.559764,126.925576,06:48.6
6476244,23958045,Entire home/apt,,Seogyo-dong,41,4.5,8,1,39,1,37.555849,126.924318,01:09.2
7752418,9734846,Entire home/apt,,Yeonnam-dong,12,4.5,4,2,65,1,37.56224,126.926273,36:29.0
3566932,17947057,Entire home/apt,,Donggyo-dong,23,5,3,0,57,3,37.556342,126.929009,04:41.4
11760424,23958045,Entire home/apt,,Donggyo-dong,7,4.5,7,2,70,1,37.557348,126.924455,26:47.1
8977567,46906652,Entire home/apt,,Changcheon-dong,7,5,2,0,65,1,37.556148,126.937728,09:41.8
4696512,23690329,Entire home/apt,,Donggyo-dong,19,4.5,4,0,69,1,37.558282,126.925351,59:21.5
10342036,6444500,Entire home/apt,,Donggyo-dong,8,5,10,2,65,2,37.556804,126.92465,06:40.5
5840967,25090011,Entire home/apt,,Donggyo-dong,34,5,4,1,70,1,37.55642,126.924185,40:11.6
6244522,22105216,Entire home/apt,,Donggyo-dong,42,4.5,2,1,55,3,37.557177,126.925278,39:32.5
11852604,15711308,Entire home/apt,,Donggyo-dong,2,,4,1,62,2,37.557463,126.924832,53:27.9
7485962,39207333,Entire home/apt,,Yeomni-dong,0,,1,0,34,1,37.555412,126.947096,08:37.5
2185158,11143238,Entire home/apt,,Seogyo-dong,33,4.5,2,1,33,1,37.556257,126.928266,22:53.1
7753152,9734846,Entire home/apt,,Yeonnam-dong,16,5,3,2,69,1,37.563757,126.924883,49:55.3
5196462,7731422,Entire home/apt,,Malli-dong 2(i)-ga,25,4.5,12,4,113,2,37.556383,126.964703,13:27.3
4179846,21398460,Entire home/apt,,Donggyo-dong,24,5,4,1,77,2,37.557318,126.928752,29:11.6
7875891,20192418,Entire home/apt,,Nogosan-dong,16,4,2,1,48,1,37.555391,126.935185,50:50.8
4619104,7523574,Entire home/apt,,Seogyo-dong,58,5,2,1,72,2,37.554674,126.925354,10:34.2
2108657,2587723,Entire home/apt,,Seogyo-dong,47,4.5,8,3,95,2,37.555256,126.927041,27:41.4
8977951,46906652,Entire home/apt,,Changcheon-dong,5,4.5,2,0,67,1,37.556508,126.937508,47:18.1
5991230,7154556,Entire home/apt,,Donggyo-dong,8,5,4,1,70,1,37.557494,126.925389,10:15.2
8297111,39986854,Entire home/apt,,Seogyo-dong,21,4.5,2,1,39,1,37.554896,126.926142,07:07.6
11049811,55986973,Entire home/apt,,Nogosan-dong,5,5,7,0,95,2,37.555025,126.935433,08:57.7
7359544,14349969,Entire home/apt,,Seogyo-dong,35,5,4,1,50,,37.555659,126.92482,30:18.7
8297284,39986854,Entire home/apt,,Seogyo-dong,15,4.5,2,1,39,1,37.555157,126.926181,10:20.8
5195279,24954748,Entire home/apt,,Donggyo-dong,25,3.5,3,1,57,1,37.558848,126.92461,07:55.9
9585279,14863479,Entire home/apt,,Donggyo-dong,17,5,10,4,258,2,37.559455,126.924668,22:30.6
9479620,15125881,Entire home/apt,,Donggyo-dong,19,5,4,1,65,2,37.55716,126.924811,49:39.6
8215577,41667427,Entire home/apt,,Donggyo-dong,20,4.5,3,0,65,,37.557083,126.924583,28:50.5
12214508,44212936,Entire home/apt,,Donggyo-dong,5,5,6,2,112,2,37.556748,126.929592,29:39.6
10024477,9712707,Entire home/apt,,Changcheon-dong,9,5,2,1,40,2,37.559476,126.928284,53:36.2
10529998,9712707,Entire home/apt,,Changcheon-dong,8,5,2,1,52,3,37.558933,126.929112,59:18.9
9980077,51283785,Entire home/apt,,Yeomni-dong,18,5,8,4,70,1,37.556694,126.948555,57:52.8
9002710,22105216,Entire home/apt,,Donggyo-dong,15,5,2,1,62,3,37.557132,126.924597,27:15.0
11852905,15711308,Entire home/apt,,Donggyo-dong,4,5,4,1,65,2,37.556982,126.92464,01:36.9
12209681,44212936,Entire home/apt,,Seogyo-dong,2,,3,1,57,3,37.553565,126.924539,11:41.5
9334521,22105216,Entire home/apt,,Donggyo-dong,10,5,2,0,41,3,37.55653,126.924163,09:54.0
12235594,65845292,Entire home/apt,,Seogyo-dong,2,,4,0,57,1,37.554737,126.929018,27:17.2
8769348,9839145,Entire home/apt,,Changcheon-dong,16,5,7,3,174,,37.557732,126.931631,35:08.1
12399646,43942311,Entire home/apt,,Yeonnam-dong,4,5,7,3,117,2,37.560661,126.925282,44:52.3
8229113,42347990,Entire home/apt,,Yeonhui-dong,4,4.5,2,0,46,2,37.562312,126.928533,34:10.4
4145677,3721477,Entire home/apt,,Donggyo-dong,28,4.5,3,1,55,4,37.558284,126.92722,16:28.7
2879534,6917339,Entire home/apt,,Yeonnam-dong,13,5,3,0,67,3,37.563127,126.927977,33:16.8
12123163,47261587,Entire home/apt,,Yeonhui-dong,0,,1,1,26,5,37.562707,126.929616,25:59.0
3902998,6855625,Entire home/apt,,Donggyo-dong,47,5,7,3,109,2,37.559952,126.925512,17:33.0
1065539,5862021,Entire home/apt,,Yeonhui-dong,21,5,2,1,43,,37.562253,126.92809,59:12.4
4405016,22824217,Entire home/apt,,Donggyo-dong,29,4.5,4,2,52,4,37.558197,126.926027,15:31.4
11534118,54703230,Entire home/apt,,Changcheon-dong,0,,1,1,35,1,37.559315,126.932169,24:28.8
12473168,58797721,Entire home/apt,,Changcheon-dong,0,,2,1,22,1,37.557732,126.937477,42:56.1
6036506,23958045,Entire home/apt,,Donggyo-dong,55,4.5,8,0,54,1,37.55853,126.925872,38:04.5
12835431,1678274,Entire home/apt,,Donggyo-dong,0,,4,1,134,1,37.559654,126.925234,45:10.2
7194742,37675954,Entire home/apt,,Donggyo-dong,38,5,4,2,74,2,37.557672,126.928216,45:20.7
11364357,13797249,Entire home/apt,,Donggyo-dong,8,5,6,3,144,3,37.557664,126.928882,46:02.6
10619430,8765622,Entire home/apt,,Changcheon-dong,5,4.5,4,1,63,2,37.559612,126.927011,32:05.4
4827022,16267816,Entire home/apt,,Changcheon-dong,3,5,4,1,77,1,37.559618,126.928582,48:08.1
11443498,23318773,Entire home/apt,,Donggyo-dong,7,4.5,5,0,69,1,37.557727,126.925165,34:39.1
2072922,250770,Entire home/apt,,Donggyo-dong,9,5,2,1,56,2,37.558511,126.926531,20:27.7
5061545,25252074,Entire home/apt,,Changcheon-dong,27,4.5,4,1,48,,37.558387,126.929403,55:54.8
8729619,45807434,Entire home/apt,,Yeonhui-dong,20,5,5,2,120,3,37.561111,126.929573,17:34.0
11671140,59489573,Entire home/apt,,Changcheon-dong,14,4.5,4,0,58,2,37.559692,126.928377,27:07.3
3210807,16267816,Entire home/apt,,Donggyo-dong,35,4.5,3,1,50,1,37.560184,126.925641,53:06.8
10125835,15944828,Entire home/apt,,Donggyo-dong,23,5,4,1,72,2,37.559355,126.926232,08:29.2
8235444,15125881,Entire home/apt,,Donggyo-dong,40,4.5,3,1,61,1,37.558695,126.925339,09:33.2
10158590,30846942,Entire home/apt,,Donggyo-dong,14,5,5,2,70,2,37.558386,126.926508,21:07.3
7960631,24032856,Entire home/apt,,Changcheon-dong,12,4,1,1,19,1,37.558204,126.938578,15:39.6
11646073,54527346,Entire home/apt,,Donggyo-dong,5,5,4,1,43,1,37.557471,126.928607,46:11.1
12209380,44212936,Entire home/apt,,Yeonnam-dong,2,,4,0,53,2,37.562853,126.927609,51:15.9
4667428,24032856,Entire home/apt,,Sinchon-dong,5,4,1,0,25,1,37.559716,126.939919,26:36.8
13242460,54527346,Entire home/apt,,Yeonnam-dong,0,,4,1,48,2,37.562035,126.924369,25:27.6
5245142,23219156,Entire home/apt,,Donggyo-dong,37,4.5,3,1,52,1,37.559075,126.925712,30:49.7
12582296,22227770,Entire home/apt,,Donggyo-dong,0,,4,0,63,2,37.558607,126.925935,43:59.5
4475209,23219156,Entire home/apt,,Donggyo-dong,48,4,4,1,50,1,37.559292,126.925144,26:53.0
11578872,47008790,Entire home/apt,,Daehyeon-dong,6,4.5,3,1,61,2,37.557412,126.944909,31:54.2
12940966,54527346,Entire home/apt,,Yeonnam-dong,0,,2,1,47,1,37.561832,126.925333,10:59.7
13141208,46937044,Entire home/apt,,Donggyo-dong,0,,3,1,48,,37.557582,126.927451,08:06.5
12662425,68796757,Entire home/apt,,Changcheon-dong,0,,4,1,31,2,37.557757,126.933,07:42.2
10979586,56964023,Entire home/apt,,Yeonnam-dong,1,,2,1,35,1,37.562926,126.927226,14:21.2
4697963,24032856,Entire home/apt,,Changcheon-dong,11,4,1,0,19,1,37.558919,126.939371,53:39.6
9943326,51099623,Entire home/apt,,Hongeun-dong,2,,2,1,69,1,37.578546,126.929608,02:06.4
11767226,48210026,Entire home/apt,,Sinmunno 2(i)-ga,1,,2,1,42,1,37.573727,126.970046,33:12.5
2763867,6330000,Entire home/apt,,Naesu-dong,20,4.5,6,2,81,2,37.572327,126.972375,09:05.4
9983409,48211011,Entire home/apt,,Naesu-dong,11,5,6,3,124,2,37.572669,126.97098,41:25.9
12856871,44212936,Entire home/apt,,Sajik-dong,0,,4,2,46,1,37.573418,126.964876,59:13.9
2180559,11120365,Entire home/apt,,Naesu-dong,35,4.5,3,1,62,1,37.572999,126.973261,33:39.6
229245,1196918,Entire home/apt,,Naesu-dong,1,,2,1,113,6,37.573291,126.971206,37:20.4
385902,1572120,Entire home/apt,,Bugahyeon-dong,11,4.5,4,0,52,1,37.569715,126.951992,45:43.1
9081584,43079368,Entire home/apt,,Naesu-dong,30,5,4,2,57,2,37.572774,126.973625,27:40.4
934918,5044384,Entire home/apt,,Pirun-dong,2,,12,4,350,1,37.575746,126.969284,34:59.1
1586815,1344291,Entire home/apt,,Sinmunno 2(i)-ga,65,4.5,7,2,62,1,37.572182,126.967614,44:29.3
7639617,40025761,Entire home/apt,,Jeokseon-dong,24,5,3,0,61,1,37.574176,126.973414,25:49.6
2291039,10211430,Entire home/apt,,Sinmunno 2(i)-ga,20,5,4,2,155,2,37.571795,126.971539,26:22.5
3653055,8991122,Entire home/apt,,Doryeom-dong,53,5,6,2,110,,37.573717,126.973839,50:54.4
8830400,29679362,Entire home/apt,,Seongsan-dong,0,,8,3,122,2,37.565752,126.903002,20:01.2
13110930,70234824,Entire home/apt,,Chungjeongno 1(il)-ga,0,,4,2,174,1,37.566358,126.968513,54:14.5
2394099,1424507,Entire home/apt,,Jeokseon-dong,63,5,6,1,105,1,37.574759,126.973705,50:59.9
12898441,54843367,Entire home/apt,,Yeonnam-dong,0,,5,3,131,1,37.564162,126.920832,06:39.9
8490315,44715840,Entire home/apt,,Sinchon-dong,0,,2,0,37,3,37.567432,126.945107,00:45.3
897082,589056,Entire home/apt,,Yeonhui-dong,0,,12,6,515,2,37.570189,126.927406,39:57.5
12374414,589056,Entire home/apt,,Yeonhui-dong,0,,4,0,105,1,37.567882,126.923837,25:12.1
6261959,32538050,Entire home/apt,,Gungjeong-dong,2,,6,2,96,1,37.583989,126.970466,03:11.6
13101037,70234824,Entire home/apt,,Pyeong-dong,0,,2,0,53,1,37.566116,126.966858,09:44.8
6563725,27714532,Entire home/apt,,Bukgajwa-dong,9,5,4,3,39,2,37.574808,126.905791,20:42.6
12211703,11705428,Entire home/apt,,Bukgajwa-dong,0,,3,2,53,7,37.577244,126.913011,24:18.5
11362143,59525363,Entire home/apt,,Sangam-dong,2,,5,3,130,2,37.581192,126.883286,35:09.8
9001874,20678094,Entire home/apt,,Ogin-dong,1,,2,1,43,1,37.582713,126.966237,29:22.5
11850382,29654358,Entire home/apt,,Bukgajwa-dong,1,,10,3,170,2,37.579543,126.910723,47:26.1
9602201,5354880,Entire home/apt,,Tongui-dong,1,,8,2,268,2,37.578468,126.97241,58:27.4
9601464,5354880,Entire home/apt,,Changseong-dong,4,5,6,2,200,2,37.579329,126.973693,05:15.4
6207598,29611439,Entire home/apt,,Eungam-dong,0,,2,1,69,1,37.589811,126.924715,47:45.2
12210474,15425493,Entire home/apt,,Sinsa-dong,0,,12,6,120,2,37.595219,126.913469,57:45.4
12907176,56001268,Entire home/apt,,Sinsa-dong,0,,5,2,60,1,37.601684,126.909715,17:55.3
5952470,11245663,Entire home/apt,,Daejo-dong,0,,10,4,154,2,37.615214,126.919252,09:13.3
2756508,11245663,Entire home/apt,,Daejo-dong,44,5,5,2,70,2,37.615256,126.920393,08:26.8
7449640,38291397,Entire home/apt,,Bulgwang-dong,0,,2,1,26,1,37.622192,126.921342,57:53.6
1200130,1344291,Entire home/apt,,Jeokseon-dong,68,4.5,3,1,59,1,37.574735,126.973322,38:05.8
10837086,18024048,Entire home/apt,,Sajik-dong,0,,16,10,1046,1,37.575904,126.968716,49:44.2
7169350,32195409,Entire home/apt,,Buam-dong,4,4.5,4,2,80,2,37.601262,126.96813,19:26.4
1851564,3751989,Entire home/apt,,Naesu-dong,64,5,6,2,50,2,37.572742,126.97209,25:37.5
11719751,7291759,Entire home/apt,,Bulgwang-dong,0,,4,3,78,1,37.616661,126.92771,48:46.1
7986846,41133948,Entire home/apt,,Sinsa-dong,0,,8,3,100,7,37.5975,126.90718,10:38.3
6254543,5862021,Entire home/apt,,Yeonhui-dong,1,,3,1,48,,37.564985,126.927415,47:28.5
6171145,4935431,Entire home/apt,,Yeonhui-dong,0,,2,0,70,2,37.566482,126.923542,16:56.9
2654723,1572120,Entire home/apt,,Uijuro 1(il)-ga,1,,2,0,50,2,37.565232,126.967344,50:25.2
10042796,3048822,Entire home/apt,,Buam-dong,0,,7,3,262,1,37.596925,126.966202,56:23.9
6534605,4700534,Entire home/apt,,Yeonhui-dong,1,,2,1,53,3,37.572198,126.933532,46:31.7
4255263,19031198,Entire home/apt,,Doryeom-dong,26,5,7,2,69,2,37.574007,126.973883,08:10.5
2653282,1572120,Entire home/apt,,Pyeong-dong,1,,5,0,67,1,37.566679,126.967529,13:20.0
1642000,1572120,Entire home/apt,,Jeokseon-dong,27,4.5,5,1,66,1,37.575234,126.973267,30:15.6
4897168,25204158,Entire home/apt,,Naesu-dong,9,4.5,2,0,57,7,37.572782,126.972311,04:33.8
3463756,17431116,Entire home/apt,,Yeonnam-dong,6,4.5,5,3,155,2,37.56652,126.920915,35:08.9
4701667,6917339,Entire home/apt,,Yeonhui-dong,1,,3,1,67,2,37.564799,126.929421,41:27.2
10003848,51389409,Entire home/apt,,Gayang-dong,0,,4,1,87,1,37.565568,126.856804,42:42.7
6581740,5862021,Entire home/apt,,Yeonhui-dong,2,,3,1,47,,37.565275,126.928653,20:18.0
11834571,43218565,Entire home/apt,,Bulgwang-dong,0,,1,0,43,7,37.61086,126.930156,27:44.6
9071058,47311870,Entire home/apt,,Chungjeongno 2(i)-ga,0,,2,1,53,1,37.564568,126.965596,56:49.6
12613297,67395638,Entire home/apt,,Sajik-dong,0,,16,8,1046,1,37.576391,126.967241,44:24.7
5820583,29750641,Entire home/apt,,Naesu-dong,51,5,6,1,88,2,37.574125,126.972337,16:57.5
2138731,1424507,Entire home/apt,,Naesu-dong,37,5,5,1,83,2,37.574252,126.970677,45:44.8
820911,1344291,Entire home/apt,,Naesu-dong,85,4.5,3,1,61,1,37.573462,126.971908,40:51.0
4131784,15359994,Entire home/apt,,Naesu-dong,60,5,6,2,89,2,37.573484,126.973375,56:17.7
4028707,15359994,Entire home/apt,,Sajik-dong,51,5,5,1,89,2,37.574604,126.970071,05:57.8
4400022,22420327,Entire home/apt,,Naesu-dong,62,5,6,2,53,2,37.573702,126.973109,18:22.6
10973340,56933620,Entire home/apt,,Seongsan-dong,0,,12,3,218,1,37.566626,126.902757,55:31.5
11025118,57215312,Entire home/apt,,Seongsan-dong,0,,10,3,174,1,37.565472,126.90427,23:46.4
3793252,17054502,Entire home/apt,,Jeungsan-dong,0,,1,1,1745,1,37.586428,126.910023,50:43.8
7637424,24730648,Entire home/apt,,Naesu-dong,30,5,8,1,69,1,37.573367,126.973061,37:02.1
3846015,14863479,Entire home/apt,,Yeonhui-dong,30,5,16,7,350,2,37.566847,126.92963,33:59.1
5938983,11245663,Entire home/apt,,Daejo-dong,1,,10,4,163,2,37.61605,126.91885,12:44.9
12694406,66852696,Entire home/apt,,Naesu-dong,1,,6,0,72,2,37.572871,126.972681,43:37.0
13047390,48926446,Entire home/apt,,Hongje-dong,0,,6,2,40,1,37.579123,126.951164,23:08.2
4193484,20457140,Entire home/apt,,Eungam-dong,31,4.5,6,1,56,1,37.599681,126.918683,31:45.8
305641,1572120,Entire home/apt,,Naengcheon-dong,78,4.5,2,1,50,1,37.567084,126.962222,57:42.1
11027811,3048822,Entire home/apt,,Buam-dong,2,,4,2,241,1,37.595627,126.964587,11:26.4
11579914,56917424,Entire home/apt,,Hongje-dong,0,,6,3,61,1,37.584203,126.937683,18:06.8
7466726,37842412,Entire home/apt,,Pirun-dong,6,4.5,2,0,69,2,37.578222,126.969911,21:20.7
7649235,24730648,Entire home/apt,,Naesu-dong,34,5,7,1,66,1,37.572971,126.97376,41:31.4
6269147,32538050,Entire home/apt,,Hyoja-dong,1,,4,2,69,1,37.583619,126.970455,56:15.0
2875747,6917339,Entire home/apt,,Yeonhui-dong,16,5,3,0,65,2,37.564901,126.92748,51:46.3
5868896,30473423,Entire home/apt,,Jung-dong,0,,4,3,871,1,37.571819,126.907999,57:03.7
5008838,25831900,Entire home/apt,,Sinsa-dong,24,4,3,1,43,2,37.59851,126.91381,30:49.4
10169911,52211506,Entire home/apt,,Banghwa-dong,17,4.5,5,2,41,1,37.564746,126.814808,18:24.0
12178086,44051061,Entire home/apt,,Bukgajwa-dong,0,,10,3,170,2,37.576982,126.903539,00:26.0
5734353,29679362,Entire home/apt,,Seongsan-dong,8,4,6,3,112,2,37.564984,126.902022,37:27.4
13101261,70234824,Entire home/apt,,Migeun-dong,0,,16,2,18,1,37.564552,126.966815,04:44.9
10895814,54000083,Entire home/apt,,Changseong-dong,20,4.5,2,1,42,1,37.581184,126.972509,45:06.4
3778427,19378760,Entire home/apt,,Pyeongchang-dong,16,5,2,0,70,1,37.607554,126.96663,02:32.3
12503794,1424507,Entire home/apt,,Naeja-dong,1,,4,0,48,2,37.576225,126.970872,29:05.9
8052248,10211430,Entire home/apt,,Pirun-dong,8,5,2,0,55,2,37.575286,126.970023,00:54.6
12280369,589056,Entire home/apt,,Yeonhui-dong,0,,3,0,82,1,37.56796,126.923956,12:09.0
3843846,5326916,Entire home/apt,,Naesu-dong,16,5,2,0,69,3,37.573556,126.973543,37:28.6
2947594,8353600,Entire home/apt,,Chungjeongno 2(i)-ga,59,4.5,2,1,57,3,37.564614,126.964457,08:20.8
12504899,63277842,Entire home/apt,,Namsan-dong 3(sam)-ga,1,,4,1,88,1,37.559591,126.986786,51:10.5
12992797,49921409,Entire home/apt,,Dongja-dong,0,,4,1,69,1,37.5509,126.973805,40:40.2
8052948,24191561,Entire home/apt,,Chungmuro 2(i)-ga,44,5,8,0,72,1,37.562347,126.989747,35:49.7
4738413,1538054,Entire home/apt,,Seogye-dong,36,5,6,2,77,3,37.554318,126.967271,10:11.7
11785463,51703263,Entire home/apt,,Dongja-dong,1,,5,0,50,1,37.554411,126.970599,55:10.2
9494513,40872222,Entire home/apt,,Dongja-dong,14,5,2,1,50,2,37.553038,126.971799,08:57.0
9962429,23955799,Entire home/apt,,Seongsu-dong 1(il)-ga,9,4.5,3,1,26,2,37.541292,127.050238,58:37.4
9739081,9730781,Entire home/apt,,Dongja-dong,18,5,2,0,52,1,37.552719,126.974649,31:22.6
9618896,44889208,Entire home/apt,,Dongja-dong,26,5,2,1,61,1,37.553261,126.971556,25:38.9
10042453,6274666,Entire home/apt,,yongsan-dong  2(i)-ga,22,5,4,2,68,1,37.543214,126.987132,22:10.4
12684945,62196343,Entire home/apt,,Garwol-dong,2,,2,1,47,2,37.547261,126.973504,16:47.8
9517520,4056826,Entire home/apt,,Seorin-dong,16,5,2,0,66,1,37.56977,126.979506,07:24.7
1963643,4603335,Entire home/apt,,Chungmuro 2(i)-ga,91,4.5,3,1,70,3,37.561457,126.989649,46:37.8
8478109,43495809,Entire home/apt,,Dongja-dong,46,5,2,1,50,1,37.552773,126.970818,17:43.7
2413888,5998733,Entire home/apt,,Neung-dong,24,5,5,1,67,3,37.552392,127.083959,59:40.3
12918443,65313632,Entire home/apt,,Cheonyeon-dong,0,,2,0,26,1,37.568902,126.96005,27:31.6
12137911,17708907,Entire home/apt,,Yongsan-dong 1(il)-ga,1,,6,2,75,1,37.545188,126.975114,53:33.2
8543849,40552680,Entire home/apt,,Sungin-dong,16,4.5,4,1,58,3,37.572991,127.015926,06:22.8
7128447,37335873,Entire home/apt,,Euljiro 6(yuk)-ga,26,4.5,2,0,55,3,37.566463,127.005716,01:58.3
11503277,60589193,Entire home/apt,,Chungjeongno 2(i)-ga,8,5,2,1,55,1,37.56454,126.964749,48:09.0
7393491,38677273,Entire home/apt,,Sungin-dong,39,5,4,0,50,2,37.573379,127.022413,37:27.0
12773308,50166823,Entire home/apt,,Euljiro 6(yuk)-ga,2,,3,0,52,3,37.566379,127.005213,05:13.8
8807408,22794967,Entire home/apt,,Dongja-dong,34,5,2,1,50,1,37.553036,126.971675,28:21.5
7381553,38658571,Entire home/apt,,Sungin-dong,32,5,4,0,50,2,37.573009,127.022551,34:40.6
4730738,17307948,Entire home/apt,,Amsa-dong,46,5,4,0,33,2,37.552233,127.129581,05:53.1
13232572,17307948,Entire home/apt,,Amsa-dong,0,,6,0,80,2,37.551192,127.127658,46:27.7
5910743,17307948,Entire home/apt,,Amsa-dong,32,5,2,0,37,2,37.551572,127.12828,40:43.5
5754273,17307948,Entire home/apt,,Amsa-dong,45,5,2,0,38,2,37.552625,127.128387,54:56.0
12078663,17307948,Entire home/apt,,Amsa-dong,2,,3,0,35,2,37.552704,127.129467,40:27.8
5173266,17307948,Entire home/apt,,Amsa-dong,36,5,3,0,34,2,37.552283,127.128992,43:05.4
11760685,53497963,Entire home/apt,,Cheonho-dong,5,5,2,1,33,,37.548565,127.142436,51:20.0
9818968,17307948,Entire home/apt,,Amsa-dong,9,5,2,0,37,2,37.552348,127.128955,01:38.2
10218297,19927021,Entire home/apt,,Chungmuro 2(i)-ga,16,5,4,0,61,1,37.561152,126.985902,41:02.9
11990095,46931719,Entire home/apt,,Nagwon-dong,0,,8,5,340,1,37.573466,126.989399,07:46.9
1077904,5855741,Entire home/apt,,Ipjeong-dong,39,4.5,6,1,48,2,37.567935,126.994391,11:11.4
7403359,29725887,Entire home/apt,,Chungmuro 2(i)-ga,50,5,4,0,77,1,37.561296,126.989541,18:27.4
12500679,43310755,Entire home/apt,,Chungmuro 3(sam)-ga,0,,4,0,70,1,37.563007,126.991538,08:42.0
4102058,5715077,Entire home/apt,,Jangchung-dong 1(il)-ga,30,5,2,1,60,2,37.560002,127.008741,28:36.7
4777220,16199921,Entire home/apt,,Naesu-dong,45,5,5,1,62,2,37.573306,126.97305,58:09.4
10303213,52626834,Entire home/apt,,Myeong-dong 2(i)-ga,14,5,4,1,72,1,37.563193,126.987296,43:26.2
4424448,7711130,Entire home/apt,,Chungmuro 2(i)-ga,52,5,3,0,52,1,37.562068,126.989906,25:47.1
4282913,22235117,Entire home/apt,,Sindang-dong,27,5,5,2,60,2,37.563808,127.011495,40:38.9
